,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000563,0,NA,NA,NA,NA,NA
AAEL000564,42.03752113,0.188479116,0.354852975,0.531147064,0.595316872,0.8308452
AAEL000566,4.274917146,1.445627032,1.259843975,1.147465131,0.251189436,0.55542085
AAEL000568,193.6081178,-0.253172448,0.204509431,-1.23794999,0.215734605,0.510566195
AAEL000569,1.720100988,-1.425412283,1.816881342,-0.784537906,0.432724549,NA
AAEL000571,1.174013924,-2.359895423,2.11556426,-1.115492196,0.264639561,NA
AAEL000572,7.2781462,0.092524784,0.803654067,0.115130113,0.908341992,0.970451772
AAEL000574,169.0481011,-0.521100506,0.21776955,-2.392898847,0.016715849,0.093652688
AAEL000575,41.32298986,0.140078299,0.350913829,0.399181471,0.689759495,0.874952785
AAEL000576,0,NA,NA,NA,NA,NA
AAEL000578,27.74520892,0.073024311,0.45154481,0.161721073,0.871525509,0.957982551
AAEL000579,25.86822327,-0.195886148,0.453137072,-0.432288947,0.665531419,0.864077594
AAEL000580,0.13429666,-0.79417838,4.080472857,-0.194629007,0.845683393,NA
AAEL000581,40.97148026,0.042738493,0.347031243,0.123154597,0.901984678,0.967839785
AAEL000582,0,NA,NA,NA,NA,NA
AAEL000583,15.73972757,0.304473701,0.539935492,0.563907552,0.57281705,0.818311669
AAEL000584,0,NA,NA,NA,NA,NA
AAEL000585,0.436540282,-2.186656755,3.468014168,-0.630521287,0.52835358,NA
AAEL000589,416.7694946,-0.068941564,0.171297177,-0.402467604,0.687339925,0.873703492
AAEL000590,188.7174595,-0.464848136,0.209214591,-2.221872453,0.026291927,0.130555529
AAEL000593,3.574037924,2.241068354,1.249600927,1.793427251,0.072904633,0.261632893
AAEL000594,46.43936762,-0.2682976,0.335011657,-0.800860489,0.423212416,0.719252232
AAEL000595,2.315780625,0.896850115,1.542360943,0.581478751,0.560917835,NA
AAEL000596,0.512863357,2.579639075,3.272693303,0.788231232,0.430561463,NA
AAEL000597,8.096482663,-0.69719687,0.742563449,-0.938905451,0.34777929,0.656569777
AAEL000599,0.13429666,-0.79417838,4.080472857,-0.194629007,0.845683393,NA
AAEL000600,0.785942643,-1.753397686,2.394230251,-0.732342967,0.46395926,NA
AAEL000603,0,NA,NA,NA,NA,NA
AAEL000604,2.360796594,-1.836791006,1.473752336,-1.246336281,0.212640964,NA
AAEL000605,54.81733018,0.395192061,0.321117382,1.230677886,0.218443362,0.514258065
AAEL000609,0.350784043,0.167604144,3.836772481,0.043683629,0.965156589,NA
AAEL000613,0,NA,NA,NA,NA,NA
AAEL000614,0,NA,NA,NA,NA,NA
AAEL000616,0,NA,NA,NA,NA,NA
AAEL000618,13.92741125,1.342040608,0.613655942,2.186959363,0.028745491,0.138513659
AAEL000622,359.748066,-0.580204578,0.198160579,-2.927951565,0.003412032,0.027397239
AAEL000623,0,NA,NA,NA,NA,NA
AAEL000626,725.0015153,0.303249874,0.174110869,1.741705587,0.081559974,0.282587636
AAEL000628,0,NA,NA,NA,NA,NA
AAEL000629,8.335052075,0.940755877,0.780794207,1.204870462,0.228253313,0.525934699
AAEL000630,0,NA,NA,NA,NA,NA
AAEL000631,0,NA,NA,NA,NA,NA
AAEL000633,0.805779962,-3.077989871,3.144892976,-0.978726429,0.32771517,NA
AAEL000634,15.29948887,-0.96653077,0.60320353,-1.602329433,0.10908278,0.334991089
AAEL000635,39.33530103,0.450923874,0.386146552,1.167753206,0.242906328,0.544519957
AAEL000636,0.463146556,0.864547556,3.467256373,0.249346302,0.803092918,NA
AAEL000637,0,NA,NA,NA,NA,NA
AAEL000641,2299.233794,0.211188431,0.149710032,1.410649824,0.158347893,0.424372226
AAEL000642,269.0150922,-1.061411207,0.194456865,-5.458337536,4.81E-08,1.92E-06
AAEL000643,21.95249471,-0.275700508,0.453952164,-0.607333835,0.543629389,0.803178102
AAEL000644,0,NA,NA,NA,NA,NA
AAEL000645,11.52980639,0.020110359,0.627854231,0.0320303,0.974447887,0.99095278
AAEL000646,1.475775436,1.951088014,1.959663773,0.995623862,0.319432936,NA
AAEL000647,20082.62339,0.336176572,0.130403177,2.577978383,0.009938021,0.063508284
AAEL000649,6.925303609,-1.347527627,0.858540199,-1.569556822,0.11651825,0.347805702
AAEL000650,0.703618039,-1.400390626,2.7139081,-0.516005176,0.605850794,NA
