,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000248,70.11207831,-1.144622898,0.369801454,3.095236337,0.001966561,0.004377815
AAEL000249,6.619769626,-3.023125485,0.657781908,4.595938938,4.31E-06,1.41E-05
AAEL000250,2.747489624,-3.18978013,1.012174892,3.151412027,0.001624831,0.003668529
AAEL000251,13.34297814,-4.640552346,0.660695537,7.023737991,2.16E-12,1.30E-11
AAEL000252,3.506645806,-5.264097083,1.031746346,5.102123309,3.36E-07,1.25E-06
AAEL000254,1.849189151,-1.291132675,1.049870362,1.229802004,0.218771258,0.300698731
AAEL000255,4.057218087,-1.294988475,0.737599839,1.755678901,0.079143251,0.125483357
AAEL000256,29.60140713,0.554541958,0.254516597,-2.178804705,0.029346179,0.051698899
AAEL000257,26.52623464,-1.673016413,0.267171234,6.26196312,3.80E-10,1.90E-09
AAEL000258,67.77107896,-1.285109546,0.191735283,6.702519875,2.05E-11,1.14E-10
AAEL000260,16.47999961,-2.822771082,0.389679956,7.243819033,4.36E-13,2.79E-12
AAEL000261,8.816310659,-1.857088746,0.458510834,4.050261426,5.12E-05,0.000145597
AAEL000263,16.95792809,-4.768442045,0.611347524,7.799887723,6.20E-15,4.61E-14
AAEL000265,45.84414665,0.501325719,0.255962479,-1.958590651,0.050160745,0.083711855
AAEL000266,1.235126368,-3.76171557,1.390106467,2.706062924,0.006808614,0.013707467
AAEL000267,4.689497809,-4.61329067,0.972377367,4.744341885,2.09E-06,7.10E-06
AAEL000268,0.774082752,-0.203099111,1.50874362,0.134614727,0.892916497,0.917872804
AAEL000269,4460.467439,0.640448997,0.195211279,-3.280799138,0.001035134,0.002416682
AAEL000270,137.2176331,0.49880117,0.130884434,-3.811004528,0.000138403,0.000370097
AAEL000271,478.6335553,2.542819298,0.225046694,-11.29907422,1.33E-29,2.22E-28
AAEL000272,29.96934259,0.049233096,0.304009202,-0.161946072,0.871348322,0.90126942
AAEL000275,186.7122382,0.882787028,0.154902926,-5.698969353,1.21E-08,5.25E-08
AAEL000276,65.58836889,-0.774053111,0.167518619,4.620698988,3.82E-06,1.26E-05
AAEL000278,109.8770576,-0.285182425,0.163752204,1.741548623,0.081587458,0.128866952
AAEL000279,41.40915282,0.219119816,0.195482216,-1.120919441,0.262322155,0.349969316
AAEL000281,8.905481994,-2.645222215,1.150187611,2.299818038,0.021458531,0.038934584
AAEL000282,10.00905764,-2.602565647,0.475245397,5.4762564,4.34E-08,1.79E-07
AAEL000283,1.169809183,-3.680346042,1.392126678,2.643686168,0.008200865,0.016276148
AAEL000284,46.40669997,0.231698474,0.229454643,-1.009778973,0.312601196,0.405222114
AAEL000285,0.33833768,2.786016221,3.10882708,-0.896163135,0.370165642,0.464086796
AAEL000287,7.88687525,-2.567314013,0.539810041,4.755958239,1.98E-06,6.73E-06
AAEL000288,15.91254408,-1.130982843,0.319302622,3.54204058,0.000397044,0.000995748
AAEL000289,26.6730326,-0.412650822,0.253580507,1.62729709,0.103674016,0.158971325
AAEL000290,52.16585354,-0.197551391,0.192751643,1.024901203,0.305409807,0.397569589
AAEL000291,4853.579089,2.336654453,0.107618231,-21.71244056,1.57E-104,1.87E-102
AAEL000292,7.740718199,-1.178326636,0.464049103,2.539228344,0.011109729,0.021511395
AAEL000293,353.7948694,0.792251464,0.107556093,-7.36593752,1.76E-13,1.16E-12
AAEL000294,2895.224276,3.936734444,0.23522236,-16.73622541,7.14E-63,3.41E-61
AAEL000297,78.46166228,0.0525248,0.206268629,-0.254642698,0.798999078,0.846961805
AAEL000298,6.980635439,0.645552549,0.838600053,-0.769797888,0.441419793,0.533624629
AAEL000299,13.95696111,-1.448996929,0.410255282,3.531939725,0.000412523,0.001031637
AAEL000301,169.6054224,0.710410749,0.140294413,-5.063713751,4.11E-07,1.51E-06
