,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000281,18.46485571,-2.170647474,0.735567811,2.950982143,0.003167652,0.007910033
AAEL000282,18.4927373,-3.425522809,0.718221638,4.769450861,1.85E-06,8.32E-06
AAEL000283,5.756879838,0.260749519,0.853105558,-0.305647427,0.759873106,0.822316939
AAEL000284,60.820302,-0.057986202,0.276937768,0.209383509,0.834148866,0.879229177
AAEL000285,0,#VALUE!,NA,NA,NA,NA
AAEL000287,19.5138281,-1.071971416,0.494250301,2.168883687,0.030091516,0.058159093
AAEL000288,58.24441054,1.085922344,0.314041104,-3.45789876,0.000544406,0.001608982
AAEL000289,36.90470787,-0.877521592,0.371113308,2.364565144,0.018051252,0.037335287
AAEL000290,72.47915258,-0.511736547,0.27333598,1.872188754,0.061180494,0.107444556
AAEL000291,1528.171996,-0.837079664,0.152082984,5.50409811,3.71E-08,2.14E-07
AAEL000292,14.00583221,-0.920334853,0.670608129,1.372388454,0.169942543,0.253746471
AAEL000293,267.2104934,-0.989546715,0.197050783,5.021785255,5.12E-07,2.51E-06
AAEL000294,228.2213306,-3.141627054,0.336365896,9.339909568,9.64E-21,1.91E-19
AAEL000297,228.3254513,1.582190613,0.202437578,-7.815696225,5.47E-15,7.00E-14
AAEL000298,4.041243467,-3.762646309,1.547883437,2.43083311,0.015064152,0.031775313
AAEL000299,32.03458894,-0.385988066,0.384618473,1.003560913,0.315590302,0.419102475
AAEL000301,215.6581767,0.508223728,0.210104027,-2.41891474,0.015566888,0.032693619
AAEL000304,446.3724533,1.578119876,0.224974879,-7.014649286,2.31E-12,2.28E-11
AAEL000305,10.7837272,-0.489859309,0.619418715,0.790837114,0.429039049,0.53355719
AAEL000308,15.46608538,2.588991594,0.575934875,-4.495285331,6.95E-06,2.84E-05
AAEL000311,295.1443971,0.459361222,0.206621803,-2.223198209,0.026202438,0.051612138
AAEL000312,10.87471515,1.982725326,0.652802534,-3.037251272,0.002387463,0.006148642
AAEL000314,66.65251955,-0.435672215,0.304154569,1.432403977,0.152028241,0.231748061
AAEL000315,52.01117263,0.118705382,0.302583334,-0.392306411,0.694831827,0.771164337
AAEL000316,147.0043312,0.993533684,0.192055922,-5.173147879,2.30E-07,1.19E-06
AAEL000320,147.7262549,3.081014702,0.300471897,-10.25391968,1.14E-24,2.90E-23
AAEL000322,15.34403202,-1.320184927,0.567622516,2.32581494,0.020028425,0.040891242
AAEL000323,0.649797484,-0.537420829,2.637598984,0.203753805,0.838545894,NA
AAEL000324,11.90282017,-3.038520245,0.849438484,3.577092754,0.000347437,0.001062734
AAEL000326,0,#VALUE!,NA,NA,NA,NA
AAEL000327,23.15799087,-1.431224407,0.498353755,2.871904533,0.004080062,0.009941601
AAEL000328,1471.114844,2.382734782,0.157632212,-15.11578598,1.27E-51,1.12E-49
AAEL000329,0.590059107,3.331035767,3.949358891,-0.843437089,0.398984036,NA
AAEL000330,89.62625858,-0.288454617,0.249118737,1.157900125,0.246904796,0.344215987
AAEL000332,92.89993033,1.209351443,0.251511991,-4.80832519,1.52E-06,6.93E-06
AAEL000334,2.10112636,-0.165454376,1.681953912,0.098370339,0.921638227,0.943457379
AAEL000335,200.3913212,-8.584120184,1.036456967,8.282177124,1.21E-16,1.78E-15
AAEL000336,52.75170476,1.702227001,0.368014962,-4.625428797,3.74E-06,1.60E-05
AAEL000337,28.1004834,-1.346535565,0.436461507,3.085118719,0.002034709,0.005316358
AAEL000338,3.402511173,-4.560683417,1.590790647,2.866928734,0.004144763,0.010088311
AAEL000340,12.60945961,1.005766142,0.657213509,-1.530349162,0.125930326,0.197528282
AAEL000341,7.464769713,2.196343043,0.835749115,-2.627993261,0.008589022,0.019314908
AAEL000342,22.49273705,0.532176588,0.501351171,-1.061484682,0.288469691,0.390057793
AAEL000343,240.6387526,-0.633327798,0.203193505,3.116870279,0.00182782,0.004827349
AAEL000344,0,#VALUE!,NA,NA,NA,NA
AAEL000348,115.024956,-0.054350867,0.388531939,0.139887772,0.888748663,0.917969476
AAEL000351,19.25880571,2.626922445,0.583222695,-4.504149901,6.66E-06,2.73E-05
AAEL000354,51.64294862,0.205270809,0.319083405,-0.643313961,0.520020399,0.61779927
AAEL000356,0,#VALUE!,NA,NA,NA,NA
AAEL000357,0,#VALUE!,NA,NA,NA,NA
AAEL000359,0,#VALUE!,NA,NA,NA,NA
AAEL000360,8.192030785,0.25051452,0.717734016,-0.349035318,0.727062795,0.797219534
AAEL000362,25.36271074,0.490652782,0.390291318,-1.257145008,0.208701132,0.300530616
AAEL000370,135.5130045,-1.717309506,0.264401734,6.49507657,8.30E-11,6.83E-10
AAEL000372,123.5753085,0.237648504,0.252985673,-0.939375346,0.347538067,0.452363388
AAEL000377,0,#VALUE!,NA,NA,NA,NA
AAEL000378,144.8292794,0.980213138,0.227878699,-4.301468911,1.70E-05,6.52E-05
AAEL000379,3.325759638,-4.531523888,1.543857927,2.935194883,0.003333383,0.008280921
AAEL000382,3.474305714,1.934117872,1.107290999,-1.746711455,0.080687402,0.135945008
AAEL000383,35.52287555,-1.110814055,0.394823713,2.813443109,0.004901406,0.011718334
AAEL000384,2.245098178,1.350271683,1.312431051,-1.028832472,0.303558405,0.406584836
AAEL000385,40.04806419,-1.008078659,0.372238398,2.708153335,0.006765875,0.015669996
AAEL000386,52.05977969,-1.350403562,0.334716463,4.034470094,5.47E-05,0.000193681
AAEL000387,9.926558602,2.194230595,0.747740391,-2.934481837,0.003341051,0.008296913
AAEL000388,333.9440898,-0.300685553,0.196636618,1.529143231,0.12622894,0.197927566
AAEL000394,67.5402705,-0.110215858,0.266742119,0.413192557,0.679465541,0.758482324
AAEL000395,127.7148504,-1.143374039,0.259452279,4.406876074,1.05E-05,4.17E-05
AAEL000396,21.0318277,-1.49561139,0.491019823,3.045928738,0.002319628,0.005994559
AAEL000397,3.859332147,-1.973024599,1.627570457,1.212251421,0.225416153,0.319211254
AAEL000399,0,#VALUE!,NA,NA,NA,NA
AAEL000401,5.82493806,-2.649818994,1.14479842,2.314659899,0.020631552,0.041862606
AAEL000403,14.01471155,-3.608504216,0.882910757,4.087054312,4.37E-05,0.000156718
AAEL000404,31.45382612,-1.343188273,0.4585275,2.929351619,0.003396699,0.00842269
AAEL000405,155.3956347,1.321709155,0.223201759,-5.921589336,3.19E-09,2.15E-08
AAEL000406,6.57794082,-4.496010143,1.373781878,3.272724887,0.001065161,0.002958
AAEL000407,168.8666797,0.260173746,0.197351053,-1.318329657,0.187393317,0.274660113
AAEL000408,113.3352763,-0.315111614,0.2320741,1.357806035,0.174525239,0.259239133
AAEL000410,341.9489407,0.879384772,0.159341474,-5.518869331,3.41E-08,1.98E-07
AAEL000411,19.11862251,-2.523121987,0.613857109,4.110275745,3.95E-05,0.000142863
AAEL000412,81.59492229,-0.445091284,0.284699019,1.56337484,0.117964454,0.187388844
AAEL000414,0,#VALUE!,NA,NA,NA,NA
AAEL000415,166.4579531,-1.17886492,0.240041719,4.911083479,9.06E-07,4.28E-06
AAEL000416,84.74705237,-5.733164793,0.630778627,9.089028298,9.99E-20,1.85E-18
AAEL000417,338.8279939,0.651566302,0.213590098,-3.050545448,0.002284261,0.005909961
AAEL000418,741.3392872,2.156851457,0.186098142,-11.58986026,4.64E-31,1.63E-29
AAEL000419,18.92977469,2.22141195,0.534238317,-4.158091769,3.21E-05,0.00011788
AAEL000420,44.20188139,0.945489988,0.340201221,-2.779208094,0.00544916,0.012883919
AAEL000421,41.69884656,-1.873751813,0.404678137,4.63022744,3.65E-06,1.57E-05
AAEL000422,107.7258847,-1.281849755,0.240221461,5.336116724,9.50E-08,5.19E-07
AAEL000424,380.7754418,-1.285263536,0.167772783,7.660739221,1.85E-14,2.24E-13
AAEL000425,14.62938194,0.512528941,0.597891785,-0.857226932,0.391319481,0.497529495
AAEL000427,305.0026995,0.168282778,0.244517521,-0.688223803,0.491311857,0.592043088
AAEL000428,132.4575218,-0.724416024,0.369139157,1.962446981,0.049710468,0.089589191
