,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL016397,0,#VALUE!,NA,NA,NA,NA
AAEL016398,0,#VALUE!,NA,NA,NA,NA
AAEL016402,0,#VALUE!,NA,NA,NA,NA
AAEL016403,0,#VALUE!,NA,NA,NA,NA
AAEL016404,0,#VALUE!,NA,NA,NA,NA
AAEL016406,0.552071923,3.371710666,3.251875939,-1.036850953,0.299805325,NA
AAEL016408,0,#VALUE!,NA,NA,NA,NA
AAEL016413,0,#VALUE!,NA,NA,NA,NA
AAEL016427,0,#VALUE!,NA,NA,NA,NA
AAEL016434,0,#VALUE!,NA,NA,NA,NA
AAEL016435,0,#VALUE!,NA,NA,NA,NA
AAEL016439,0,#VALUE!,NA,NA,NA,NA
AAEL016441,0,#VALUE!,NA,NA,NA,NA
AAEL016442,0,#VALUE!,NA,NA,NA,NA
AAEL016443,0,#VALUE!,NA,NA,NA,NA
AAEL016444,0,#VALUE!,NA,NA,NA,NA
AAEL016445,0,#VALUE!,NA,NA,NA,NA
AAEL016446,0,#VALUE!,NA,NA,NA,NA
AAEL016454,0,#VALUE!,NA,NA,NA,NA
AAEL016456,0,#VALUE!,NA,NA,NA,NA
AAEL016457,0,#VALUE!,NA,NA,NA,NA
AAEL016458,0,#VALUE!,NA,NA,NA,NA
AAEL016459,0,#VALUE!,NA,NA,NA,NA
AAEL016461,0,#VALUE!,NA,NA,NA,NA
AAEL016465,0,#VALUE!,NA,NA,NA,NA
AAEL016477,0,#VALUE!,NA,NA,NA,NA
AAEL016495,0,#VALUE!,NA,NA,NA,NA
AAEL016496,0,#VALUE!,NA,NA,NA,NA
AAEL016505,0,#VALUE!,NA,NA,NA,NA
AAEL016515,0,#VALUE!,NA,NA,NA,NA
AAEL016516,0,#VALUE!,NA,NA,NA,NA
AAEL016517,0,#VALUE!,NA,NA,NA,NA
AAEL016519,0,#VALUE!,NA,NA,NA,NA
AAEL016520,0,#VALUE!,NA,NA,NA,NA
AAEL016522,0,#VALUE!,NA,NA,NA,NA
