,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000001,90.90855686,0.808909444,0.287707274,-2.811571056,0.00493002,0.018815168
AAEL000004,11.72601751,-0.107246774,0.434093845,0.247058961,0.804862594,0.889119544
AAEL000005,6.031806541,-1.42954058,0.73351462,1.948891735,0.051308355,0.129343653
AAEL000006,3.297958648,3.093166209,1.063495425,-2.908490375,0.003631784,0.014511498
AAEL000008,5.542517692,-1.024033359,0.755051069,1.356243838,0.175021598,0.321539589
AAEL000010,4489.365957,-0.419377242,0.192162309,2.182411551,0.029079173,0.081737135
AAEL000011,0,#VALUE!,NA,NA,NA,NA
AAEL000012,0,#VALUE!,NA,NA,NA,NA
AAEL000013,13.50037963,0.633973421,0.422070325,-1.502056373,0.133082551,0.26412126
AAEL000016,55.02104266,0.575025826,0.276266798,-2.081414891,0.037395947,0.10036152
AAEL000017,2.876893614,0.041865391,1.398650431,-0.029932705,0.976120722,0.986645946
AAEL000018,0,#VALUE!,NA,NA,NA,NA
AAEL000020,52.35283203,0.317572803,0.28605422,-1.110183947,0.266919769,0.433983742
AAEL000021,0,#VALUE!,NA,NA,NA,NA
AAEL000022,62.49692058,0.37488506,0.20278472,-1.848684949,0.064503318,0.153858499
AAEL000024,5.353820698,0.079376717,0.675414219,-0.117523018,0.906445605,0.949897678
AAEL000025,0.43754471,-1.340670991,2.521393789,0.531718209,0.594921178,NA
AAEL000026,8.76670118,0.885594282,0.492994671,-1.796356705,0.072437805,0.168378313
AAEL000027,0.180365843,-0.160366476,3.53380296,0.045380707,0.963803859,NA
AAEL000028,62.61986758,0.227679341,0.274462738,-0.829545543,0.406795777,0.577123136
AAEL000029,0,#VALUE!,NA,NA,NA,NA
AAEL000032,9102.688582,-0.313642075,0.117119231,2.677972447,0.007406931,0.026663385
AAEL000033,9.785879507,0.53450355,0.529128959,-1.010157431,0.312419871,0.482015182
AAEL000035,0.086197724,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000036,0,#VALUE!,NA,NA,NA,NA
AAEL000037,1.659241218,0.157220364,1.193887097,-0.131687799,0.895231236,0.943472251
AAEL000038,93.48192592,0.376347303,0.361653131,-1.040630566,0.298047039,0.467916427
AAEL000039,0.086197724,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000041,0,#VALUE!,NA,NA,NA,NA
AAEL000042,19.03024471,1.295326715,0.675363214,-1.917970491,0.055114753,0.136602698
AAEL000043,0.094136155,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000044,149.8589285,-1.228982992,0.45020015,2.729859135,0.006336139,0.023402652
AAEL000046,30.63188116,0.555952507,0.301826694,-1.841959367,0.065481094,0.155645282
AAEL000047,0,#VALUE!,NA,NA,NA,NA
AAEL000048,0,#VALUE!,NA,NA,NA,NA
AAEL000049,50.35908448,0.771869085,0.48845712,-1.580218722,0.114056786,0.23724648
AAEL000050,84.75584156,1.166418259,0.354717451,-3.28830244,0.001007935,0.004808415
AAEL000051,4.029742582,0.335037322,0.832364172,-0.402512906,0.687306592,0.810712074
AAEL000053,17.05438521,-1.196145369,0.458112195,2.611031493,0.009026958,0.03149563
AAEL000055,18.48148553,0.121976805,0.374098837,-0.326055022,0.744382726,0.849800745
AAEL000057,0.261493114,-0.625610338,2.807265818,0.222853972,0.823649161,NA
AAEL000058,0,#VALUE!,NA,NA,NA,NA
AAEL000063,0,#VALUE!,NA,NA,NA,NA
AAEL000064,1.494634701,1.42829293,1.448253205,-0.986217689,0.324026301,0.494593888
AAEL000065,2.05646243,-1.566870003,1.308248843,1.19768499,0.231039675,0.390898913
AAEL000066,0,#VALUE!,NA,NA,NA,NA
AAEL000069,0.179598603,-0.160366476,3.53380296,0.045380707,0.963803859,NA
AAEL000071,0,#VALUE!,NA,NA,NA,NA
AAEL000073,0,#VALUE!,NA,NA,NA,NA
AAEL000074,12.57339015,0.619190943,0.49275748,-1.256583548,0.208904475,0.363060897
AAEL000075,0.840161216,1.385113256,1.485232388,-0.932590258,0.351031565,NA
AAEL000076,29.23169292,-0.017549241,0.313090413,0.056051673,0.955300643,0.975822524
AAEL000077,55.90571964,0.353262442,0.236102645,-1.49622399,0.134595295,0.266346844
AAEL000079,238.3541282,-1.977533932,0.211704892,9.340993083,9.54E-21,3.88E-19
AAEL000080,327.4781481,4.61154004,0.673698484,-6.845109716,7.64E-12,1.44E-10
AAEL000081,46.07967385,0.180245864,0.372503055,-0.483877546,0.628472777,0.768897131
AAEL000084,98.18505669,0.956751455,0.174384417,-5.48645041,4.10E-08,4.86E-07
AAEL000085,0.92606561,-2.404541746,1.924510428,1.249430354,0.211507712,NA
AAEL000087,1.313353943,4.145598304,1.432797375,-2.893359783,0.003811444,0.015122827
AAEL000088,23.72519355,0.78929719,0.331079163,-2.384013485,0.017124975,0.053562766
AAEL000089,0.086197724,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000090,149.3253207,-0.070339414,0.19180652,0.366720662,0.713827392,0.830196383
AAEL000091,29.63337581,0.994082364,0.302493056,-3.286298125,0.001015135,0.004840502
AAEL000092,420.2619801,1.446570462,0.183470909,-7.884467717,3.16E-15,8.41E-14
AAEL000094,1.316617434,0.23562039,1.447525651,-0.162774587,0.870695918,0.927476485
AAEL000095,0,#VALUE!,NA,NA,NA,NA
AAEL000097,0,#VALUE!,NA,NA,NA,NA
AAEL000098,0,#VALUE!,NA,NA,NA,NA
AAEL000099,2.688421647,4.182509477,1.315046362,-3.180503439,0.001470194,0.006688596
AAEL000101,91.3986903,1.083986514,0.360240244,-3.009065562,0.002620526,0.01095983
AAEL000102,109.7569438,0.125555064,0.252304997,-0.497632095,0.618743378,0.761237785
AAEL000106,10.8048155,1.454485667,0.462867018,-3.142340265,0.001676031,0.007468618
AAEL000107,3.857466865,-2.55238876,1.181052459,2.161113794,0.03068655,0.085465381
AAEL000108,0,#VALUE!,NA,NA,NA,NA
AAEL000109,1.266720106,-2.864104508,3.104319866,0.922619006,0.356205788,0.527029694
AAEL000111,10.04994749,1.142015116,0.483450214,-2.362218658,0.018165924,0.056232844
AAEL000113,0,#VALUE!,NA,NA,NA,NA
AAEL000115,20.49126361,0.532839963,0.325402218,-1.637481043,0.101529997,0.217756247
AAEL000116,7.323478557,0.398992087,0.672212685,-0.593550369,0.552812885,0.707600949
AAEL000117,0,#VALUE!,NA,NA,NA,NA
AAEL000118,43.37888759,1.501161454,0.383080489,-3.918658085,8.90E-05,0.000554971
AAEL000119,12.86679771,0.24534213,0.457944784,-0.535746096,0.592134041,0.740760328
AAEL000122,9.170974565,-0.079135564,0.509256958,0.155394174,0.876510577,0.931144275
AAEL000123,0,#VALUE!,NA,NA,NA,NA
AAEL000124,7.899378643,2.221955802,1.039347531,-2.137837186,0.03252996,0.089696925
AAEL000126,54.7351597,1.725097866,0.378120495,-4.562296649,5.06E-06,4.07E-05
AAEL000127,9.994668125,-0.265281866,0.536802975,0.494188516,0.621173049,0.763219954
AAEL000128,279.2994208,-0.441632708,0.154805647,2.852820406,0.00433331,0.016846445
AAEL000134,0.23038547,1.282302836,3.467163282,-0.369842067,0.711500169,NA
AAEL000137,23.59108834,1.291811315,0.35360522,-3.653258613,0.000258933,0.001441357
AAEL000138,254.1407434,-0.035984507,0.156360799,0.230137647,0.817984812,0.896971744
AAEL000139,0,#VALUE!,NA,NA,NA,NA
AAEL000140,9.057483629,-0.69559451,0.584498714,1.190070215,0.234018796,0.394566125
AAEL000143,42.82531465,-0.024262115,0.242683585,0.099974272,0.920364751,0.956433606
AAEL000146,6.920889053,0.770055016,0.564468684,-1.364212113,0.172500817,0.318571064
AAEL000147,8.081898111,1.299739401,0.529185344,-2.456113752,0.014044869,0.045160337
AAEL000148,3.179891195,-0.662493958,0.951934434,0.695944946,0.486463308,0.651100711
AAEL000149,5.315204107,-0.087883664,0.681274443,0.128998915,0.897358507,0.945000176
AAEL000151,0,#VALUE!,NA,NA,NA,NA
AAEL000152,2.953598296,2.887947174,1.121800515,-2.574385673,0.010041827,0.034494283
AAEL000154,0.363479488,-1.061213101,2.605013445,0.407373368,0.683733784,NA
AAEL000157,5.073266001,-0.480092894,0.696663363,0.689131824,0.490740315,0.654898723
AAEL000159,60.12675206,0.365469845,0.235044364,-1.554897291,0.119970533,0.246186767
AAEL000162,1.451646441,0.618276701,1.266832959,-0.488049112,0.625515055,0.766244683
AAEL000163,91.14651707,0.668056754,0.18462174,-3.618516187,0.000296297,0.001621928
AAEL000164,92.240146,0.654488736,0.225589679,-2.901235289,0.003716947,0.014811206
AAEL000165,1.239060918,-0.522956381,1.503756116,0.347766752,0.728015361,0.839334705
AAEL000166,3.595040466,-3.347510928,1.301922182,2.571206615,0.010134484,0.034695825
AAEL000170,2.780167806,0.569037853,0.883490092,-0.644079496,0.519523886,0.679802531
AAEL000172,53.12709425,-1.822576702,0.340389154,5.354391239,8.58E-08,9.68E-07
AAEL000173,63.4352074,0.832633627,0.248762019,-3.347109132,0.000816591,0.00402039
AAEL000174,1.81733493,-2.264337711,1.64269073,1.378432147,0.168069904,0.312650446
AAEL000175,407.8864184,-0.600553018,0.237039906,2.533552382,0.011291286,0.037953613
AAEL000176,0.094168118,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000178,33.97433562,1.296999889,0.26894353,-4.822573302,1.42E-06,1.26E-05
AAEL000179,84.74103842,0.634789214,0.269580313,-2.354731348,0.018536101,0.056998512
AAEL000180,94.56668808,-0.051181419,0.175946873,0.290891327,0.771134435,0.868355553
AAEL000181,22.94862317,-0.51614632,0.359740365,1.434774549,0.151351353,0.290604845
AAEL000182,796.1856809,0.232247087,0.148232977,-1.566770711,0.117168296,0.241260817
AAEL000184,8.653667751,-0.105278101,0.53270059,0.197630908,0.843333851,0.912562565
AAEL000185,728.8053958,0.918755273,0.130390154,-7.046201321,1.84E-12,3.73E-11
AAEL000186,17.26078664,0.156166365,0.464327612,-0.336327975,0.736623556,0.845535179
AAEL000187,3.931910266,-1.8247015,1.012439913,1.802281277,0.071501163,0.166808814
AAEL000188,13.20480619,-1.312226741,0.499497222,2.627095172,0.008611724,0.030222446
AAEL000191,114.0995163,-0.524484252,0.209116053,2.508101338,0.012138185,0.040233354
AAEL000193,42.28718759,-0.345020253,0.279483827,1.234490941,0.21702002,0.373335407
AAEL000194,103.8122197,0.213606761,0.221279229,-0.965326758,0.334381174,0.505105587
AAEL000195,0,#VALUE!,NA,NA,NA,NA
AAEL000196,1.508224611,-3.120220084,1.834705078,1.700665748,0.08900577,0.196852321
AAEL000199,61.77348505,0.252006145,0.269368174,-0.935545357,0.34950732,0.520058334
AAEL000200,247.5164836,-0.561625239,0.219027096,2.564181551,0.010341943,0.035228532
AAEL000201,3.727178128,0.43637059,0.770100645,-0.566640988,0.570958122,0.722562472
AAEL000203,0,#VALUE!,NA,NA,NA,NA
AAEL000204,208.1852165,-1.154397122,0.178153478,6.479789999,9.19E-11,1.55E-09
AAEL000206,96.7004231,-0.242647216,0.292617804,0.829229162,0.406974746,0.577144267
AAEL000208,226.6420348,0.875336822,0.157678535,-5.551401293,2.83E-08,3.46E-07
AAEL000210,55.48674016,0.462835501,0.243030487,-1.904433912,0.056853696,0.139961269
AAEL000211,103.5658065,0.044815041,0.258051837,-0.173666816,0.862127318,0.922457227
AAEL000213,19.37577251,1.117322309,0.579221893,-1.929005658,0.05373016,0.133820737
AAEL000214,11.5665526,0.411238347,0.4416889,-0.931058823,0.351823137,0.522286231
AAEL000215,18.15122792,-0.223788649,0.436694325,0.512460631,0.608328667,0.752505436
AAEL000216,0.136249315,1.763194883,3.53380296,-0.498951102,0.617813832,NA
AAEL000217,16.78283353,-1.6264531,0.476294399,3.414806267,0.000638274,0.003206761
AAEL000219,120.9649774,-0.447661653,0.222648836,2.010617533,0.044365871,0.115220344
AAEL000221,29.67559717,0.190674957,0.312485008,-0.610189137,0.541736525,0.698130293
AAEL000223,1435.920137,3.079826959,0.226099233,-13.62157189,2.98E-42,3.27E-40
AAEL000224,0,#VALUE!,NA,NA,NA,NA
AAEL000226,21.64776765,0.054730198,0.379094003,-0.144371048,0.885207478,0.936970777
AAEL000227,63.31797816,0.796331434,0.268145658,-2.969771879,0.00298021,0.012233971
AAEL000229,0,#VALUE!,NA,NA,NA,NA
AAEL000230,28.14396216,0.258785849,0.293858157,-0.880648854,0.378507908,0.548345002
AAEL000231,63.29259033,0.146061255,0.199793167,-0.731062312,0.464741093,0.631426912
AAEL000234,57.32880847,-0.490201834,0.266936367,1.836399585,0.066298581,0.157368568
AAEL000235,17.20172374,-0.205060239,0.517009405,0.396627677,0.69164204,0.814132778
AAEL000236,2.01293365,0.282228547,0.991025409,-0.28478437,0.775809348,0.871888775
AAEL000238,0.409798042,2.20432087,2.438119681,-0.904106918,0.365938711,NA
AAEL000239,0.180333879,-0.160366476,3.53380296,0.045380707,0.963803859,NA
AAEL000240,45.8654283,0.229457513,0.252995505,-0.906962806,0.364426466,0.534782369
AAEL000241,26.8119256,0.900803959,0.305729912,-2.946404404,0.003214918,0.013050137
AAEL000242,3.12321725,-2.190030704,1.186378724,1.845979417,0.064895194,0.154612611
AAEL000243,0.086197724,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000244,68.09805564,0.754150247,0.320868028,-2.35034401,0.018756067,0.057570864
AAEL000245,144.9558708,1.188561678,0.158298486,-7.508357838,5.99E-14,1.43E-12
AAEL000246,0.724363312,-2.057085462,2.021697462,1.017504103,0.308913682,NA
AAEL000247,0,#VALUE!,NA,NA,NA,NA
AAEL000248,32.79554302,0.678273238,0.422510274,-1.605341407,0.108418691,0.228309905
AAEL000249,1.482608448,1.138931051,1.259651515,-0.904163602,0.365908657,0.536072891
AAEL000250,0.689258748,1.7178403,1.748419467,-0.982510395,0.325848465,NA
AAEL000251,0.538159775,-1.632240393,2.082029741,0.783965935,0.433060099,NA
AAEL000252,0,#VALUE!,NA,NA,NA,NA
AAEL000254,0.766084233,0.4311067,2.005619952,-0.214949348,0.82980681,NA
AAEL000255,1.000106548,-2.521357008,1.892354866,1.332391219,0.182731666,NA
AAEL000256,14.10705563,-1.574475721,0.493236915,3.192128719,0.001412284,0.006465473
AAEL000257,11.41785439,1.052556852,0.423581897,-2.484895738,0.012958938,0.042389555
AAEL000258,22.81902823,-0.432662012,0.357222916,1.21118213,0.22582561,0.384755282
AAEL000260,2.321901086,-1.640453127,1.227905981,1.335976168,0.181557063,0.329513966
AAEL000261,2.345414554,-0.453090014,0.997994225,0.454000638,0.649828368,0.78454326
AAEL000263,0.642231805,-1.878418383,2.004413413,0.937141196,0.348685933,NA
AAEL000265,34.15868078,0.765322229,0.280514424,-2.728281204,0.006366531,0.023489669
AAEL000266,0,#VALUE!,NA,NA,NA,NA
AAEL000267,0.188336237,-0.160366476,3.53380296,0.045380707,0.963803859,NA
AAEL000268,0.418909702,0.330968092,2.541605019,-0.130220113,0.896392282,NA
AAEL000269,2325.14039,-0.958986586,0.212368319,4.51567631,6.31E-06,4.96E-05
AAEL000270,119.8783517,1.215772876,0.164437692,-7.393517043,1.43E-13,3.28E-12
AAEL000271,364.3250025,0.032348297,0.238836653,-0.135441093,0.892263136,0.941899944
AAEL000272,16.98924944,0.11863384,0.426481008,-0.278169103,0.780882551,0.874893543
AAEL000275,114.8762759,-0.221626864,0.205540108,1.078265773,0.280915167,0.449437853
AAEL000276,27.0138245,-0.33402371,0.339797265,0.983008827,0.325603094,0.495909591
AAEL000278,61.58603899,0.377467987,0.230550116,-1.637249173,0.101578416,0.217791031
AAEL000279,27.02955454,0.491655066,0.280712584,-1.751453601,0.079867807,0.181637434
AAEL000281,1.762327364,-0.099037033,3.340178155,0.029650225,0.976346009,0.986645946
AAEL000282,3.198627313,1.399130756,0.816236702,-1.714123799,0.086505992,0.192825945
AAEL000283,0,#VALUE!,NA,NA,NA,NA
AAEL000284,27.94473302,0.174197966,0.324561431,-0.536718011,0.591462413,0.740161777
AAEL000285,0.33622702,0.80141104,2.628501508,-0.304892745,0.760447842,NA
AAEL000287,2.636954029,1.437988154,0.913178456,-1.574706614,0.115324181,0.239054733
AAEL000288,5.004806357,-1.390717608,0.812453482,1.711750443,0.086942668,0.193535172
AAEL000289,13.52462983,0.135079569,0.417774679,-0.323331154,0.746444463,0.851161792
AAEL000290,30.91700626,0.48544407,0.278363506,-1.743921381,0.0811728,0.183868008
AAEL000291,3811.280772,0.207770755,0.138761452,-1.497323298,0.134309156,0.265832138
AAEL000292,3.388761351,0.419805146,0.874052258,-0.480297536,0.631015841,0.770302609
AAEL000293,259.9480981,0.547569499,0.136997463,-3.996931675,6.42E-05,0.000412531
AAEL000294,1745.696207,-1.851347229,0.299846364,6.174319431,6.64E-10,1.01E-08
AAEL000297,54.62401697,0.827735345,0.25368902,-3.262795307,0.001103192,0.005226211
AAEL000298,5.374128277,0.776308172,0.855301172,-0.907643059,0.364066837,0.534554629
AAEL000299,5.551853646,0.498293731,0.75184955,-0.662757239,0.507486044,0.670236097
AAEL000301,115.572843,0.32983521,0.18774224,-1.756851365,0.078943147,0.180015767
AAEL000304,43.91515952,0.101022617,0.295521719,-0.341844983,0.732467555,0.84250388
AAEL000305,1.238951778,-0.525044645,1.430167132,0.36712118,0.713528629,0.830132624
AAEL000308,1.803351171,-1.312418454,1.327250638,0.988824881,0.322748829,0.493326433
AAEL000311,0.603766941,1.217186674,1.875518649,-0.648986708,0.516346968,NA
AAEL000312,0,#VALUE!,NA,NA,NA,NA
AAEL000314,106.5605478,-1.235727178,0.279972387,4.413746617,1.02E-05,7.65E-05
AAEL000315,16.00404622,-0.508717579,0.414385003,1.227644762,0.219580351,0.376755597
AAEL000316,1.393825718,3.046051847,1.425401037,-2.136978835,0.032599713,0.089827388
AAEL000320,0.304692269,2.6176122,3.489770813,-0.750081406,0.453205677,NA
AAEL000322,4.345052869,0.154848524,0.694622124,-0.222924838,0.823594005,0.900265966
AAEL000323,0,#VALUE!,NA,NA,NA,NA
AAEL000324,0.777053851,0.494359605,1.781505091,-0.277495477,0.781399678,NA
AAEL000326,0,#VALUE!,NA,NA,NA,NA
AAEL000327,0.37746669,2.88804582,3.463314252,-0.833896554,0.404339279,NA
AAEL000328,365.351571,-1.133443715,0.218216839,5.19411665,2.06E-07,2.16E-06
AAEL000329,0.274501998,-0.644797134,2.774708005,0.23238378,0.816239946,NA
AAEL000330,53.65827188,0.360795604,0.240793446,-1.498361394,0.134039381,0.265455656
AAEL000332,36.56268218,0.834829051,0.313575466,-2.662290712,0.007761082,0.027713495
AAEL000334,0.870986004,0.990872686,1.538065964,-0.644232893,0.519424424,NA
AAEL000335,0.438927053,-1.34126441,3.028613645,0.442864151,0.657863999,NA
AAEL000336,10.5913506,-1.114620923,0.525693459,2.120286838,0.033981863,0.092660481
AAEL000337,7.253749426,0.383967898,0.540322862,-0.710626784,0.477315541,0.643578684
AAEL000338,0.093400878,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000340,0.545165865,-0.078608021,2.405220286,0.032682254,0.973927975,NA
AAEL000341,0.457038403,3.200375151,3.419909978,-0.93580684,0.349372649,NA
AAEL000342,6.806963261,-0.948252361,0.643818883,1.472855776,0.140789929,0.275402258
AAEL000343,73.3790805,-0.898455654,0.214838023,4.182014147,2.89E-05,0.000199309
AAEL000344,0,#VALUE!,NA,NA,NA,NA
AAEL000348,13.01495899,1.707412945,0.438464685,-3.89407175,9.86E-05,0.000608806
AAEL000351,0,#VALUE!,NA,NA,NA,NA
AAEL000354,0.551783761,-1.656413456,1.89460259,0.87428016,0.381965701,NA
AAEL000356,0,#VALUE!,NA,NA,NA,NA
AAEL000357,0,#VALUE!,NA,NA,NA,NA
AAEL000359,0,#VALUE!,NA,NA,NA,NA
AAEL000360,1.57335635,-1.062164097,1.378851921,0.770324994,0.441107134,0.60986765
AAEL000362,25.65910402,-0.358730205,0.440981701,0.813480931,0.415942375,0.586027561
AAEL000370,66.50026378,-0.275292071,0.217689862,1.264606759,0.206012329,0.359333652
AAEL000372,49.26407593,-0.06259562,0.237872312,0.263147989,0.792436517,0.881857573
AAEL000377,0,#VALUE!,NA,NA,NA,NA
AAEL000378,34.09530632,-1.201687131,0.326823061,3.67687374,0.00023611,0.001332474
AAEL000379,0,#VALUE!,NA,NA,NA,NA
AAEL000382,0.379075457,2.085608174,2.480629835,-0.840757514,0.400483793,NA
AAEL000383,7.391358066,0.779510545,0.589822382,-1.321602178,0.186300658,0.335617331
AAEL000384,0,#VALUE!,NA,NA,NA,NA
AAEL000385,12.6708177,-0.703287915,0.449485626,1.564650512,0.117664878,0.242035836
AAEL000386,35.79880475,0.102347598,0.269604204,-0.37962167,0.704226272,0.823545745
AAEL000387,0.094168118,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000388,101.4443301,-0.282156156,0.203201448,1.388553864,0.164968455,0.308698806
AAEL000394,29.70885249,0.877858046,0.295558771,-2.970164087,0.002976407,0.012227823
AAEL000395,11.08352713,-0.961466298,0.579797182,1.658280392,0.097260885,0.210878427
AAEL000396,5.139415046,0.994873067,0.673034994,-1.478189212,0.139357141,0.273489959
AAEL000397,0.806214826,-2.215213173,1.952425938,1.134595238,0.256544949,NA
AAEL000399,0,#VALUE!,NA,NA,NA,NA
AAEL000401,0.374793174,2.085401687,2.488268518,-0.838093506,0.40197819,NA
AAEL000403,2.781286493,1.251104888,1.053278001,-1.187820202,0.234904253,0.39542026
AAEL000404,6.930738485,-0.800046614,0.634413866,1.261079962,0.207280039,0.36086663
AAEL000405,9.186514571,-2.122590788,0.69390108,3.058924177,0.002221334,0.009492505
AAEL000406,78.58461588,-0.308233627,0.258702567,1.191459485,0.233473253,0.394074058
AAEL000407,117.9958516,0.30920203,0.198220513,-1.559889162,0.118786076,0.244001419
AAEL000408,46.65852664,1.135541111,0.265623576,-4.275001219,1.91E-05,0.000137126
AAEL000410,328.2880408,0.7000802,0.194256211,-3.603901236,0.000313476,0.001699564
AAEL000411,2.174883414,0.228883236,0.951764526,-0.240483049,0.809955802,0.892288636
AAEL000412,128.6583084,1.193676139,0.188949718,-6.317427476,2.66E-10,4.24E-09
AAEL000414,0,#VALUE!,NA,NA,NA,NA
AAEL000415,16.93388179,0.092384752,0.410191974,-0.225223207,0.821805637,0.899156294
AAEL000416,2.359630225,1.494397043,0.92036527,-1.623699949,0.104439862,0.222136509
AAEL000417,1351.639074,2.529265706,0.180665653,-13.99970425,1.57E-44,1.88E-42
AAEL000418,55.75175646,0.383648389,0.207465653,-1.849213996,0.064426919,0.153820021
AAEL000419,0.867016576,-1.101633833,1.598470181,0.689180096,0.49070994,NA
AAEL000420,3.092323266,1.055123717,0.923538346,-1.142479597,0.253254722,0.417483846
AAEL000421,2.158137824,-1.619057656,1.369093375,1.182576503,0.236977029,0.398172892
AAEL000422,32.49513234,0.329433949,0.289059537,-1.139675073,0.254421696,0.418934047
AAEL000424,269.3791949,-0.283829155,0.172502766,1.645360021,0.099895589,0.215109485
AAEL000425,5.795483986,-0.684341662,0.729912468,0.937566751,0.348467105,0.519191575
AAEL000427,300.9298729,0.480148564,0.183736071,-2.613251511,0.008968528,0.031345326
AAEL000428,751.9173498,1.670027437,0.161796972,-10.3217472,5.62E-25,3.00E-23
AAEL000429,1.429119343,-1.90975571,1.584669006,1.205144862,0.228147384,0.387804968
AAEL000431,77.38257571,0.167287882,0.204065546,-0.819775241,0.412344248,0.582401788
AAEL000432,0.086197724,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000433,1.723590504,0.922144502,1.308699472,-0.704626633,0.48104262,0.646604886
AAEL000434,19.12073971,0.767929506,0.383360859,-2.003150526,0.045161134,0.116780653
AAEL000435,21.3134911,1.547940712,0.352200296,-4.395057951,1.11E-05,8.27E-05
AAEL000436,107.6473331,0.278763706,0.196801678,-1.416470167,0.156637893,0.296737103
AAEL000438,41.02216901,2.246030915,0.454409786,-4.942743281,7.70E-07,7.21E-06
AAEL000439,5.258257764,-0.90921845,0.728079697,1.248789732,0.21174199,0.366509661
AAEL000440,26.17466686,-0.041650829,0.320068217,0.130131099,0.896462706,0.944342485
AAEL000441,4.855864853,-0.336226088,0.732436489,0.459051526,0.646197165,0.781175471
AAEL000442,1.459133558,-3.066771427,2.192339901,1.398857643,0.161855677,0.304194514
AAEL000444,79.63851396,-0.155883716,0.294724427,0.52891346,0.596865484,0.744501734
AAEL000445,2.06241849,0.786057496,1.279176549,-0.614502742,0.538883162,0.695666337
AAEL000448,16.13553835,-0.245731858,0.40145853,0.612097739,0.540473093,0.697382433
AAEL000449,5.3094515,0.200341812,0.72889147,-0.27485822,0.783425167,0.876445188
AAEL000450,51.55161012,-0.379328273,0.248336062,1.527479615,0.126641792,0.255662657
AAEL000451,76.57326878,0.301103838,0.241935005,-1.244564991,0.213291696,0.368429673
AAEL000452,31.57049268,-0.433482632,0.307508903,1.4096588,0.158640456,0.299585722
AAEL000454,425.0411677,-0.634125367,0.160615724,3.948090203,7.88E-05,0.000495749
AAEL000455,0.090480008,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000457,0.093400878,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000458,459.5832529,-0.364486053,0.117838061,3.093109723,0.001980709,0.008626731
AAEL000459,70.60614036,-0.487215764,0.281114895,1.733155275,0.083068074,0.187123117
AAEL000460,29.9863533,0.390981199,0.384408073,-1.017099344,0.309106172,0.478348479
AAEL000461,65.35835222,-0.406935989,0.229993297,1.769338475,0.076837406,0.176396016
AAEL000462,0,#VALUE!,NA,NA,NA,NA
AAEL000463,0,#VALUE!,NA,NA,NA,NA
AAEL000464,9.762664333,-2.523694396,0.783718746,3.220153161,0.001281221,0.005942748
AAEL000465,5.93249133,0.058862096,0.621194598,-0.094756291,0.924508405,0.958371954
AAEL000467,74.66760851,0.74647957,0.202412469,-3.687912963,0.000226101,0.001283082
AAEL000468,42.44574788,-0.699917509,0.29465796,2.375355853,0.017532039,0.054551839
AAEL000469,30.68693278,-1.141318048,0.327575366,3.484138816,0.000493723,0.002544382
AAEL000471,4.288301622,-0.017978839,0.764455832,0.02351848,0.981236698,0.98884853
AAEL000474,0.450412489,-1.373824146,2.167238922,0.633905257,0.526142655,NA
AAEL000475,53.79813352,1.138265577,0.223394078,-5.095325659,3.48E-07,3.52E-06
AAEL000476,1.561483483,-0.200604117,1.219855661,0.16444906,0.869377645,0.926652368
AAEL000477,3.63595848,1.104187715,3.269636554,-0.337709619,0.735582025,0.844719561
AAEL000478,36.96496502,0.685316238,0.262626618,-2.609469831,0.009068264,0.031618138
AAEL000483,15.31714316,-0.580976127,0.419768108,1.384040655,0.166346006,0.310405114
AAEL000484,0.312927047,0.801411,2.678663441,-0.299183163,0.764800296,NA
AAEL000485,111.6968985,-2.202468043,0.239878756,9.181588581,4.25E-20,1.66E-18
AAEL000486,246.6668039,0.050750609,0.137594049,-0.368843056,0.71224471,0.829022637
AAEL000487,14.79140132,-0.590017164,0.420614376,1.402750829,0.160691154,0.302507098
AAEL000488,6.518283563,0.040442966,0.707625311,-0.057153081,0.954423253,0.975328621
AAEL000492,0.093400878,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000495,0.094136155,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000496,71.4066346,-2.198403289,0.435078765,5.05288574,4.35E-07,4.25E-06
AAEL000498,0.093400878,0.320525865,3.53380296,-0.090702812,0.927728736,NA
AAEL000500,7644.929093,2.887740052,0.318294908,-9.072529837,1.16E-19,4.35E-18
AAEL000501,0,#VALUE!,NA,NA,NA,NA
AAEL000502,2.917776261,0.790794118,0.952807867,-0.829961785,0.40656039,0.576869357
AAEL000504,0.736663895,0.99368307,2.243404217,-0.442935367,0.657812485,NA
