"","A4","B4","C4","F3","G3","H3"
"AAEL001483",0,0.373774130832459,0,0,0,0.471642748715803
"AAEL001484",22.6996463710799,36.629864821581,44.3421416851961,135.707062794613,139.846897943808,163.660033804383
"AAEL001485",0,0,0,0.355254091085376,0.405353327373356,0
"AAEL001487",0,0,0,0,0,0
"AAEL001490",1.7688036133309,0.373774130832459,1.6272345572549,1.06576227325613,0,0
"AAEL001491",0,0,0,0,0,0
"AAEL001492",0.589601204443634,0.373774130832459,4.06808679994589,2.842032728683,5.26959325585363,4.24478473844222
"AAEL001493",2.65320541999635,1.8688706541623,4.47489503245098,6.39457363953676,8.10706654746711,5.65971298458963
"AAEL001494",0,0,0,0,0,0
"AAEL001495",1.47400301110909,3.73774130832459,2.03404319656863,25.578294558147,23.5104929876546,31.6000641639588
"AAEL001496",8.54921746443269,12.3345463174712,6.10212958970588,29.4860895600862,21.8890796781612,13.2059969640425
"AAEL001497",2.65320541999635,4.11151543915705,3.66127775382353,8.17084409496364,8.91777320221383,7.07464123073704
"AAEL001498",0,0.747548261664918,0.406808639313726,1.77627045542688,0.405353327373356,0.943285497431605
"AAEL001500",0,0,1.22042591794118,2.13152454651225,0,0.943285497431605
"AAEL001501",22.4048457688581,32.5183493824239,24.8153269981373,124.338931879881,93.6366186232452,109.892760450782
"AAEL001503",2.65320541999635,6.3541602241518,5.28851231107843,2.13152454651225,2.43211996424013,4.24478473844222
"AAEL001505",0.589601204443634,1.12132239249738,2.44085183588235,4.26304909302451,4.05353327373356,4.71642748715803
"AAEL001506",1.7688036133309,2.61641891582721,3.2544691145098,28.7755813779154,16.2141330949342,17.4507817024847
"AAEL001507",2.94800602221817,10.4656756633089,3.2544691145098,12.0786390969028,6.48565323797369,11.7910687178951
"AAEL001508",0,0,0,0.355254091085376,0,0
"AAEL001509",18.2776373377527,23.1739961116125,31.3242652271569,72.1165804903312,72.5582455998307,76.8777680406758
"AAEL001510",0,0,0,0,0,0
"AAEL001511",7.37001505554543,8.97057913997902,7.32255550764706,35.8806631996229,52.2905792311629,56.1254870971805
"AAEL001513",0,0,0,1.06576227325613,0,0
"AAEL001514",0,0,0,0,0,0
"AAEL001515",0,0.373774130832459,0.406808639313726,0.355254091085376,1.21605998212007,0.943285497431605
"AAEL001516",6.19081264665816,4.85906370082197,5.69532095039216,28.0650731957447,17.8355464044277,29.2418504203798
"AAEL001517",0,0.747548261664918,0.406808639313726,0,0,0
"AAEL001518",3.43930832425576,5.64900505063177,3.66127775382353,7.61193064904902,11.5745679498639,10.6078585541917
"AAEL001519",7.07521445332361,14.2034169716334,12.2042591794118,36.2359172907083,34.0496794993619,49.9941313638751
"AAEL001520",1.7688036133309,4.48528956998951,4.06808639313726,2.48677863759763,1.62141330949342,2.82985649229482
"AAEL001522",0,0,0,0,0,0
"AAEL001524",0,0,0,0.355254091085376,0,0.943285497431605
"AAEL001526",1.17920211408667,3.73774130832459,5.69532095039216,5.32881136628063,5.26959325585363,4.24478473844222
"AAEL001532",77.5325580895373,239.215443359,99.6681166318628,58.616925029087,108.634691736059,79.2359817842548
"AAEL001533",3.5376072266618,5.23283783165443,1.22042591794118,8.52609818604901,12.1605998212007,6.13135573330543
"AAEL001536",1.47400301110909,3.73774130832459,6.10212958970588,7.81559000387826,6.89100656534705,10.8477832204635
"AAEL001537",0,0,0,0,0,0
"AAEL001540",9.13881866887633,5.98038609331935,6.50893822901961,23.4467700116348,22.2944330055346,19.8089954460637
"AAEL001541",7.07521445332361,6.3541602241518,7.32255550764706,23.8020241027202,14.1873664580675,16.9791389537689
"AAEL001543",10.6128216799854,11.1371635057683,11.3906419007843,7.10508182170751,10.5391865117073,9.43285497431605
"AAEL001544",12.3816252933163,25.7904150274397,19.9336233263726,80.2874245852949,77.0171322009376,82.0658382765497
"AAEL001545",1.47400301110909,4.11151543915705,2.44085183588235,4.97355727519526,3.89014467059589,8.01792672816864
"AAEL001548",95.5153951198687,185.3919688929,168.418776675882,468.224892050525,248.076236352494,314.58571339344
"AAEL001549",15.3296313155345,25.4166408966072,21.1540492443137,63.2352285684509,70.1261256355906,82.5374805536227
"AAEL001551",0.294800602221817,2.61641891582721,0.813617278627451,1.4210163643415,3.24282661898685,1.41492824614741
"AAEL001552",0,0,0,0,0,0
"AAEL001553",0,0,0,0,0,0
"AAEL001554",0.294800602221817,1.12132239249738,0.813617278627451,4.97355727519526,4.45888660110691,3.77314198972642
"AAEL001555",0,0,0,0,0,0
"AAEL001556",9.43361927109815,14.2034169716334,21.1540492443137,43.6962532035012,24.3211996424013,58.0120580920437
"AAEL001557",10.318020782963,23.1739961116125,26.8493706015145,39.0779496641372,38.9139194278422,53.7672733536015
"AAEL001559",0,0,0,0,0,0
"AAEL001561",41.861685515498,47.095540858664,42.7149071279412,80.6426786763803,91.2044982536517,98.57333400996
"AAEL001562",2.19397624427809,2.28528381651773,1.6272345572549,5.96748326343892,5.47559665429806,11.1784576113011
"AAEL001564",3.5376072266618,7.10170811204259,3.66127775382353,4.26304909302451,5.67494658322698,3.77314198972642
"AAEL001565",12.6764258955381,22.4264478499475,19.9336233263726,89.1687768624293,70.1261256355906,62.7284855792017
"AAEL001566",0,0,0,0.355254091085376,0.405353327373356,0
"AAEL001568",0,0,0,0,0.810706654746712,0
"AAEL001569",12.97122649776,25.0428667657748,17.8995801298039,72.4718345814166,83.5027854389113,98.1016917328869
"AAEL001570",2.06360421555272,0.747548261664918,1.6272345572549,11.368130914732,10.5391865117073,17.4507817024847
"AAEL001571",0,0,0,0,0,0
"AAEL001573",6.78041385110179,7.47548261664918,8.54298142558824,87.3925064070024,27.9693795887616,36.3164916511168
"AAEL001575",0,0,0,0.710508182170751,0.405353327373356,0.943285497431605
"AAEL001577",376.755169639482,796.51267280397,412.910768903431,9438.74594604735,12968.8743559831,13326.265864965
"AAEL001580",2.94800602221817,1.8688706541623,3.2544691145098,13.4996554612443,11.349893166454,8.48956947688445
"AAEL001581",1.17920240888727,2.61641891582721,4.47489503245098,4.97355727519526,6.48565323797369,9.43285497431605
"AAEL001582",2.65320541999635,4.85906370082197,11.797450540098,10.6576227325613,4.86423952312694,11.3194259691793
"AAEL001583",11.202422884429,22.4264478499475,12.6110678187255,34.8149009263668,31.6175595351218,38.6747053946958
"AAEL001584",0.294800602221817,0,0,0,0.405353327373356,0.943285497431605
"AAEL001586",30.3644620288472,42.9840250457328,42.3080984886275,56.4854004825747,59.9922924512567,58.9553435894753
"AAEL001587",0.884401806665451,4.11151543915705,0.813617278627451,3.55254091085376,4.05353327373356,3.30149924101062
"AAEL001588",183.955575786414,135.30623536135,121.22897451549,71.4060723081605,79.8546054925511,62.7284855792017
"AAEL001591",0.884401806665451,0.747548261664918,1.22042591794118,3.55254091085376,1.62141330949342,1.41492824614741
"AAEL001593",13.2660270999818,10.4656756633089,15.0519196546078,43.3409991124158,42.156746046829,50.4657741125909
"AAEL001594",0.294800602221817,1.8688706541623,0,1.77627045542688,6.89100656534705,3.77314198972642
"AAEL001595",0.884401806665451,0.373774130832459,0,1.4210163643415,2.43211996424013,0.471642277073054
"AAEL001596",14.445229508869,14.9509652332984,14.2383023759804,33.0386304709399,29.590792898255,36.3164916511168
"AAEL001597",1.17920240888727,0.373774130832459,2.44085183588235,2.842032728683,3.6481799463602,1.41492824614741
"AAEL001600",0.589601204443634,0.373774130832459,0.406808639313726,0.355254091085376,2.0344983462331,1.17985395390347
"AAEL001601",1.47400301110909,2.99019304665967,1.22042591794118,25.2230404670617,18.240899731801,25.9403511793691
"AAEL001604",2.94800602221817,3.36396717749213,6.10212958970588,8.88135227713439,16.6194864223076,9.43285497431605
"AAEL001605",4.12720843110544,5.60661196248689,11.3906419007843,44.406761385672,38.9139194278422,51.8807023587383
"AAEL001607",51.2953047865962,28.8642572294831,42.3080984886275,82.1416026181509,82.9732723873635,70.7024221881977
"AAEL001610",0,0.747548261664918,0.813617278627451,3.55254091085376,2.83747329161349,1.88657099486321
"AAEL001612",0,0.747548261664918,1.22042591794118,2.13152454651225,0.405353327373356,0.471642748715803
"AAEL001615",6.48561324887998,13.0820945791361,5.28851231107843,25.578294558147,17.0248397496809,16.5074962050531
"AAEL001616",4.71680963554907,6.72793435498426,8.94978965809332,14.5654177345004,16.6194864223076,16.0358534563373
"AAEL001619",3.83240782888362,3.36396717749213,4.06808639313726,12.4338931879881,12.565953148574,11.7910687178951
"AAEL001622",10.6128216799854,6.3541602241518,5.69532095039216,16.6969422810127,20.6730196960411,13.6776397127583
"AAEL001623",48.9368999688216,80.3614381289787,54.5123576680392,73.8928509457581,90.7991453316317,74.9911970458126
"AAEL001624",0,0.747548261664918,0,0.710508182170751,0.810706654746712,0.471642748715803
"AAEL001625",0,0,0,0,0.397621618007036,0.706717040959738
"AAEL001626",6.78041385110179,16.8198358874607,4.88170367176471,46.1830318410988,37.2925061183487,49.9941313638751
"AAEL001627",23.2892475755236,10.8394497941413,23.1880924408824,35.5254091085376,31.2122062077484,26.4119939280849
"AAEL001628",0,0,0,1.06576227325613,0.810706654746712,0.471642748715803
"AAEL001631",0.589601204443634,0.373774130832459,0.406808639313726,2.48677863759763,2.02676663686678,1.41492824614741
"AAEL001632",0.589601204443634,0,0,0,0,0.471642748715803
"AAEL001634",0,0,0,0,0,0
"AAEL001635",0,0.373774130832459,0.406808639313726,1.43964056006665,0.405353327373356,1.92248281703593
"AAEL001636",6.78041385110179,13.0820945791361,8.54298142558824,38.3674418372206,28.7800862435083,28.770207671664
"AAEL001637",0,0,0,0,0,0
"AAEL001638",2.35840481777454,2.99019304665967,2.44085183588235,7.10508182170751,7.70171322009376,8.48956947688445
"AAEL001639",0.294800602221817,0.373774130832459,0.406808639313726,1.4210163643415,0.405353327373356,1.41492824614741
"AAEL001640",0,0,0,0,0,0
"AAEL001641",0,3.36396717749213,0.406808639313726,0.355254091085376,0.810706654746712,2.35821374357901
"AAEL001642",11.7920240888727,27.2855115507695,17.8995801298039,58.2616709380016,87.9616720400182,83.9524092714129
"AAEL001644",0.294800602221817,0,0,0,0,0
"AAEL001645",0,0.373774130832459,0,0,0,0
"AAEL001646",10.0232204755418,5.98038609331935,4.47489503245098,35.1701550174522,21.4837263507879,22.1672091896427
"AAEL001647",5.01161023777089,3.36396755126626,5.69532095039216,4.61830318410988,4.05353327373356,6.13135573330543
"AAEL001649",56.0121144221452,62.7940539798531,46.7829935210784,81.7084409496364,68.9100656534705,57.5404153433279
"AAEL001650",0,0,0,1.77627045542688,0,1.41492824614741
"AAEL001651",0.589601204443634,1.8688706541623,1.96775657645293,4.61830318410988,2.83747329161349,6.60299848202124
"AAEL001652",0.294800602221817,0.373774130832459,0.406808639313726,1.77627045542688,0.810706654746712,1.88657099486321
"AAEL001653",0.884401806665451,3.36396717749213,3.2544691145098,8.88135227713439,10.5391865117073,10.8477832204635
"AAEL001654",0,0,0.406808639313726,0,0,0
"AAEL001655",0.589601204443634,1.49509652332984,1.22042591794118,3.19728681976838,2.02676663686678,3.30149924101062
"AAEL001656",220.216049859697,230.244864592795,397.858849248824,12.0786390969028,37.6978594457221,36.3164916511168
"AAEL001657",1.7688036133309,2.24264478499475,3.66127775382353,7.10508182170751,8.51241987484047,9.90449772303185
"AAEL001658",0.340662731909465,0.382208344094694,0.907756052233762,0.415911595613657,0.992370207295682,0
"AAEL001666",0,0,0,0,0,0.471642748715803
"AAEL001667",2637.28618747638,1256.2548537279,2196.3598436548,201.784323736493,331.579021791405,235.349731609185
"AAEL001670",3.24280662443999,2.99019304665967,2.84766047519608,11.7233850058174,12.565953148574,12.2627114666109
"AAEL001671",0,0.747548261664918,0,0,0.405353327373356,0.471642748715803
"AAEL001672",0,0,0,0,0,0
"AAEL001673",17.3932355310872,16.8198358874607,19.1200060477451,114.036563238406,94.8526786053653,112.722616943077
"AAEL001674",1474.00301110909,501.60488357716,494.67930540549,23.8020241027202,88.3670253673916,48.5792031177277
"AAEL001675",0,0,0,0,0.405353327373356,0
"AAEL001677",0.294800602221817,0,0,0,0,0
"AAEL001680",0,0,0,0,0,0
"AAEL001682",5.89601204443634,11.2132239249738,2.86383966159022,25.2729110363682,28.3747329161349,22.0873105497965
"AAEL001683",0,0,0,0,0,0
"AAEL001685",0,0,0,0,0.405353327373356,0
"AAEL001686",0,0,0,0.710508182170751,0.405353327373356,0.943285497431605
"AAEL001687",33.6072686532871,48.2168628773872,52.0715058321569,10.3023686414759,24.7265529697747,20.7522809434953
"AAEL001688",0.589601204443634,0.747548261664918,0,1.4210163643415,2.02676663686678,0.943285497431605
"AAEL001690",13528.6944365614,5735.93781175492,5818.99077674353,263.243281494263,949.742846035773,498.526385392603
"AAEL001691",3.83240782888362,4.11151543915705,6.50893822901961,2.842032728683,4.86423992848027,6.13135573330543
"AAEL001693",6670.74802707528,4879.62127801775,4287.35624972735,50.4460809341233,128.902358104727,94.3285497431605
"AAEL001694",0,0,0,0,0,0
"AAEL001695",0,0,0,0,0,0
"AAEL001696",85.7869752465487,25.0428667657748,50.8510799142157,0.355254091085376,5.67494658322698,1.41492824614741
"AAEL001697",0.589601204443634,1.12132239249738,0,0.710508182170751,0,0.943285497431605
"AAEL001698",28.5956584155163,46.3479922232249,35.3923516202941,84.195219587234,82.2867254567912,77.8210535381074
"AAEL001699",46.5784951510471,60.9251833256908,36.2059688989216,16.3416881899273,24.3211996424013,29.2418504203798
"AAEL001703",9739.32749560217,12077.0159413276,6987.34518885255,4547.96287407498,6564.6971368115,5904.02392842442
"AAEL001704",0,0,0,0,0,0
"AAEL001705",22.4048457688581,25.4166408966072,31.7310738664706,31.2623600155131,45.8049259931892,38.6747053946958
"AAEL001706",3.5376072266618,2.99019304665967,4.47489503245098,15.2759259166712,12.565953148574,8.01792672816864
"AAEL001707",25.6476523932981,8.97057913997902,14.2383023759804,18.4732127364395,20.2676663686678,10.3761404717477
"AAEL001708",0,0.747548261664918,2.03404319656863,0.355254091085376,0,0.471642748715803
"AAEL001709",1.17920240888727,4.48528956998951,0.813617278627451,10.6576227325613,9.32312652958719,9.90449772303185
"AAEL001710",0.589601204443634,0,0.406808639313726,0,0,0
"AAEL001713",0,0,0,0,0,0
"AAEL001714",0,0.373774130832459,0,0,0,0
"AAEL001715",17.0984349288654,42.9840250457328,37.8332034561765,116.523341876003,98.9062118790988,87.2539085124235
"AAEL001716",1.7688036133309,3.36396717749213,2.03404319656863,8.88135227713439,8.51241987484047,15.0925679589057
"AAEL001717",0.884401806665451,0.373774130832459,2.44085183588235,4.61830318410988,2.83747329161349,2.82985649229482
"AAEL001719",1.7688036133309,2.24264478499475,0.813617278627451,4.97355727519526,4.45888660110691,3.30149924101062
"AAEL001724",3.24280662443999,0.747548261664918,2.03404319656863,4.26304909302451,3.24282661898685,6.13135573330543
"AAEL001725",0.884401806665451,1.49509652332984,4.06808639313726,5.32881136628063,4.86423992848027,4.71642748715803
"AAEL001726",0,0,0.813617278627451,0,0,0
"AAEL001728",0,0,0,0,0,0
"AAEL001729",0.884401806665451,1.8688706541623,2.44085183588235,4.97355727519526,3.24282661898685,4.24478473844222
"AAEL001730",1.17920240888727,1.12132239249738,2.44085183588235,0,0,0
"AAEL001732",0,0,0,0,0,0
"AAEL001734",0.294800602221817,1.8688706541623,0.406808639313726,8.88135227713439,7.29635948736708,5.65971298458963
"AAEL001735",0,0,0,0,0,0
"AAEL001736",0,0,0,0,0,0
"AAEL001737",0,0,0,0,0.405353327373356,0
"AAEL001738",1.7688036133309,0.747548261664918,1.22042591794118,9.59186045930514,7.2963598927204,5.65971298458963
"AAEL001740",5.60121144221452,5.98038609331935,3.66127775382353,20.9599913740372,10.5391865117073,18.8657099486321
"AAEL001742",18.8672385421963,31.0232528590941,26.0357529160784,61.8142122041094,66.4779456892304,66.0299843485696
"AAEL001743",0,0,0,0,0,0
"AAEL001744",0,0,0,0,0.405353327373356,0.471642748715803
"AAEL001745",0,0,0,0,0,0
"AAEL001747",0,0,0,0,0,0
"AAEL001748",0,0,0,0,0,0
"AAEL001749",0.294800602221817,0.747548261664918,1.6272345572549,4.97355727519526,2.43211996424013,1.41492824614741
"AAEL001751",3.5376072266618,5.23283783165443,0.813617278627451,15.2759259166712,12.9713064759474,10.8477832204635
"AAEL001752",0,0.373774130832459,0.406808639313726,1.77627045542688,0.405353327373356,3.77314198972642
"AAEL001754",0,0,0,0,0,0
"AAEL001756",0.884401806665451,1.49509652332984,0.813617278627451,3.90779500193913,3.6481799463602,1.88657099486321
"AAEL001759",2049.74858724829,1929.42206335715,1674.83116805461,1570.57833668845,1477.91823160326,1241.36371461999
"AAEL001761",1.7688036133309,2.99019304665967,0.813617278627451,4.61830318410988,5.26959325585363,6.60299848202124
"AAEL001762",0,0,0,0,0,0
"AAEL001764",2.35840481777454,5.23283783165443,3.2544691145098,23.4467700116348,20.6730196960411,24.0537801845059
"AAEL001765",1.47400301110909,1.8688706541623,2.03404319656863,6.39457363953676,5.26959325585363,4.24478473844222
"AAEL001766",0.294800602221817,0,0.406808639313726,6.74982773062214,6.08029991060034,6.13135573330543
"AAEL001767",47.1680963554907,42.9840250457328,39.0536293741176,52.5776054806356,48.6423992848027,54.7105588510331
"AAEL001769",14.1504289066472,18.688706541623,20.3404319656863,54.3538759360625,43.7781593563224,70.2747695586546
"AAEL001775",4.42200903332726,5.23283783165443,5.69532095039216,5.32881136628063,8.51241987484047,7.07464123073704
"AAEL001776",0,0,0,0.355254091085376,0,0.471642748715803
"AAEL001778",3.24280662443999,5.23283783165443,4.06808639313726,17.7627045542688,11.7552464938273,16.5074962050531
"AAEL001779",20.6360421555272,15.3247393641308,8.13617278627451,58.2616709380016,36.0764461362287,52.3523451074541
"AAEL001781",0.589601204443634,0,0,0,0.810706654746712,0
"AAEL001782",3.24280662443999,1.49509652332984,0.813617278627451,8.52609818604901,3.6481799463602,5.65971298458963
"AAEL001787",1.47400301110909,1.8688706541623,1.6272345572549,3.90779500193913,2.83747329161349,3.30149924101062
"AAEL001789",1.7688036133309,3.73774130832459,4.88170367176471,7.46033591279289,8.51241987484047,4.24478473844222
"AAEL001794",0.589601204443634,0,0.406808639313726,13.1444013701589,4.45888660110691,5.65971298458963
"AAEL001795",0.884401806665451,5.23283783165443,2.84766047519608,25.9335486492324,13.7820131306941,20.2806381947795
"AAEL001796",0.589601204443634,2.61641891582721,0.813617278627451,6.39457363953676,7.70171322009376,4.24478473844222
"AAEL001797",16.2140331221999,11.1905171465257,14.2098021763274,30.9071059244277,26.7533196066415,30.5654040153192
"AAEL001798",40.9772837088326,46.7217663540574,72.8187464371569,180.469078271371,140.657604598554,175.922745270994
"AAEL001799",0,0,0,0,0,0
"AAEL001800",6.48561324887998,7.47548261664918,6.50893822901961,20.9599913740372,14.1873664580675,16.5074962050531
"AAEL001801",0.294800602221817,0,0.406808639313726,0,0.810706654746712,0.471642748715803
"AAEL001803",0,0,0,6.74982773062214,7.70171322009376,3.30149924101062
"AAEL001805",3.24280662443999,3.36396717749213,0.813617278627451,8.17084409496364,4.45888660110691,9.90449772303185
"AAEL001807",6.19081264665816,10.8394497941413,6.50893822901961,2.13152454651225,2.43211996424013,2.35821374357901
"AAEL001808",0.294800602221817,1.8688706541623,2.84766047519608,6.03931954845138,6.08029991060034,6.60299848202124
"AAEL001809",0,0,0,0,0,0
"AAEL001810",6.19081264665816,9.71812740164394,6.50893822901961,13.4996554612443,11.349893166454,11.3194259691793
"AAEL001811",0.589601204443634,0.373774130832459,1.22042591794118,3.19728681976838,2.83747329161349,3.77314198972642
"AAEL001812",7.07521445332361,7.47548261664918,3.2544691145098,25.9335486492324,17.0248397496809,33.0149924101062
"AAEL001813",0,0,0,0,0,0
"AAEL001814",0,0,0,0,0,0
"AAEL001815",0.589601204443634,1.12132239249738,1.22042591794118,4.26304909302451,3.6481799463602,5.18807023587383
"AAEL001816",119.689044502058,213.425028705334,80.5481105841177,380.832385643523,304.825702184764,414.102333372475
"AAEL001817",0.589601204443634,0.373774130832459,0.406808639313726,9.23660636821977,6.48565323797369,8.96121222560025
"AAEL001818",1.47400301110909,4.85906370082197,5.69532095039216,3.55254091085376,3.6481799463602,3.77314198972642
"AAEL001819",2.65320541999635,3.36396717749213,2.03404319656863,1.4210163643415,2.02676663686678,2.82985649229482
"AAEL001820",0,0,0,0,0,0
"AAEL001821",0,0,0,0,0,0
"AAEL001822",0,0,0,0,0,0
"AAEL001826",0,0,0,0,0,0
"AAEL001827",1.17920240888727,0.373774130832459,2.03404319656863,3.90779500193913,4.45888660110691,8.01792672816864
"AAEL001830",13.8556283044254,20.1838030649528,16.272345572549,50.4460809341233,39.7246260825889,37.2597771485484
"AAEL001831",10.6128216799854,12.7083204483036,16.272345572549,20.6047372829518,17.4301930770543,22.6388519383585
"AAEL001832",1.7688036133309,2.61641891582721,1.6272345572549,8.88135227713439,5.26959325585363,6.60299848202124
"AAEL001833",10.3180210777636,12.3345463174712,4.47489503245098,37.6569336550498,42.9674527015757,45.277703876717
"AAEL001835",0,0,0,0,0.405353327373356,0.471642748715803
"AAEL001836",0,0,0,0,0,0
"AAEL001837",42.7460873221635,58.3087644098636,21.9676665229412,6.39457363953676,16.2141330949342,9.43285497431605
"AAEL001838",22.6699446208049,32.8889856794281,25.613854117098,75.9360074581293,59.6398559740053,60.1472649947474
"AAEL001839",27.416456006629,18.3149324107905,23.5949010801961,7.10508182170751,24.7265529697747,7.54628397945284
"AAEL001840",117.625440286505,157.732683211298,125.703869547941,29.4860895600862,33.6443261719885,33.486635158822
"AAEL001843",5.89601233923694,14.2034169716334,10.1702163896518,15.9864340988419,13.3766593979674,20.2806381947795
"AAEL001844",42.1564861177198,35.5085424290836,45.969376242451,33.3938845620253,49.8584592669228,25.9403511793691
"AAEL001845",19.1620391444181,28.7806080740994,17.0859628511765,45.8277777500135,42.156746046829,49.5224886151593
"AAEL001846",1.19230570605482,0,0.564080045655133,0,0,0
"AAEL001847",5.89601204443634,14.6034535942206,10.1702159828431,16.6969422810127,21.0783730234145,18.3940671999163
"AAEL001850",1.17920240888727,2.99019304665967,4.47489462564234,4.61830318410988,6.89100656534705,7.07464123073704
"AAEL001851",3.83240782888362,6.72793435498426,5.69532095039216,30.9071059244277,22.2944330055346,37.2597771485484
"AAEL001852",17.0984349288654,23.5477702424449,10.9838332614706,50.090826843038,44.1835126836958,32.5433496613904
"AAEL001853",5.30641083999271,10.0919015324764,8.94979006490196,34.1043927441961,31.6175595351218,30.1851359178114
"AAEL001855",2.06360421555272,0.747548261664918,2.84766047519608,0,0.810706654746712,1.41492824614741
"AAEL001856",0.294800602221817,1.49509652332984,0.813617278627451,3.55254091085376,3.6481799463602,6.60299848202124
"AAEL001857",0,0,0,0,0,0.943285497431605
"AAEL001859",7.66481565776724,10.4656756633089,13.0178764580392,36.9464254728791,35.265739481482,22.1672091896427
"AAEL001860",0,0,0,0,0,0
"AAEL001863",11171.1740205935,16225.9087935679,17795.8439267789,2657.30060131861,4481.9917407672,4251.38773692424
"AAEL001864",1.17920240888727,2.24264478499475,0,4.61830318410988,3.6481799463602,4.71642748715803
"AAEL001865",51.0005041843743,50.0857335315495,48.8170367176471,147.785701891516,134.171951360581,126.871899404551
"AAEL001867",0,0,0,0,0,0
"AAEL001869",4.71680963554907,6.72793435498426,1.22042591794118,8.17084409496364,9.32312652958719,15.0925679589057
"AAEL001871",0.914103556940504,0.376911964660798,0.421898798980429,8.96972031127551,6.43273638785174,5.88271982546492
"AAEL001874",0,0,0,1.49158865529789,0,0
"AAEL001875",1.21316903947466,0,0,7.90464403366927,6.74176479333471,10.9915672855515
"AAEL001876",1.47400301110909,1.8688706541623,2.03404319656863,7.10508182170751,10.5391865117073,14.1492824614741
"AAEL001877",0,0,0,0,0,0
"AAEL001878",2.65320541999635,2.61641891582721,4.47489503245098,0.355254091085376,0,0
"AAEL001879",0,1.12132239249738,1.6272345572549,4.26304909302451,3.6481799463602,2.35821374357901
"AAEL001881",0.294800602221817,0.747548261664918,0,0.710508182170751,1.21605998212007,0.943285497431605
"AAEL001882",0,0,0,0,0.405353327373356,0
"AAEL001883",0.589601204443634,1.8688706541623,0,1.06576227325613,2.43211996424013,2.35821374357901
"AAEL001886",0,1.12132239249738,0.813617278627451,3.90779500193913,2.02676663686678,2.35821374357901
"AAEL001887",561.30034663034,350.600134720847,442.607799573333,93.0765718643684,175.923344080036,72.6329833022336
"AAEL001888",8.25441686221088,4.48528956998951,7.72936414696078,9.59186045930514,19.0516063865477,10.8477832204635
"AAEL001889",0,0,0,0,0,0
"AAEL001891",0.884401806665451,1.12132239249738,0,3.55254091085376,2.02676663686678,3.77314198972642
"AAEL001893",0,0,0,0,0,0
"AAEL001894",0.294800602221817,0.373774130832459,0.406808639313726,0,0.405353327373356,0.471642748715803
"AAEL001895",0,0,0,0,0,0
"AAEL001896",17.0984349288654,37.7511872140784,24.8153269981373,42.6304909302451,34.8603861541086,43.8627756305696
"AAEL001897",0,0,0,0,0,0.471642748715803
"AAEL001898",8.25441686221088,19.4362548032879,15.0519196546078,30.1965977422569,29.1854395708816,31.6000641639588
"AAEL001899",0,0,0,1.4210163643415,0,0.943285497431605
"AAEL001900",26.5320541999635,47.0955404848899,39.0536293741176,18.1179586453542,19.8623130412944,17.4507817024847
"AAEL001901",2.06360421555272,1.8688706541623,0.813617278627451,8.17084409496364,5.26959325585363,3.77314198972642
"AAEL001902",0,0,0,0,0,0
"AAEL001903",0,0,0,0,0,0
"AAEL001904",20.930842757749,27.2855115507695,33.3583084237255,96.9843668663075,88.7723786947649,121.683829168677
"AAEL001905",0,0.373774130832459,0.406808639313726,1.06576227325613,0.405353327373356,0.471642748715803
"AAEL001906",15.9192325199781,21.3051254574502,26.0357529160784,57.1959086647455,56.7494658322698,59.8986290869069
"AAEL001909",10.1706207766527,11.2132239249738,8.54298142558824,29.3084625145435,22.9024629965946,20.0448168204216
"AAEL001910",2.06360421555272,4.85906370082197,4.47489503245098,9.59186045930514,8.51241987484047,9.90449772303185
"AAEL001911",0,0,0,0,0,0
"AAEL001912",0,0,0,0,0,0
"AAEL001913",0,0,0,2.20124742493685,0,0
"AAEL001914",7.95961625998906,13.4558687099685,10.5770246221569,33.7491386531107,32.4282657845151,32.5433496613904
"AAEL001915",2.06360421555272,1.49509652332984,2.44085183588235,0,0,1.41492824614741
"AAEL001916",27.7112566088508,32.1445752515915,36.6127775382353,121.141645060113,101.743685170712,100.931548225182
"AAEL001917",2.65320541999635,4.85906370082197,4.88170367176471,34.8149009263668,20.2676663686678,20.2806381947795
"AAEL001918",0.294800602221817,2.24264478499475,1.6272345572549,9.94711455039052,9.32312652958719,8.01792672816864
"AAEL001919",5.30641083999271,9.34435327081148,10.5770242153482,36.9464254728791,28.7800862435083,32.5433496613904
"AAEL001920",0,0.373774130832459,0.406808639313726,1.77627045542688,0,3.30149924101062
"AAEL001922",1.7688036133309,3.36396717749213,3.2544691145098,5.68406545736601,5.26959325585363,6.13135573330543
"AAEL001925",3.5376072266618,2.24264478499475,5.69532095039216,12.4338931879881,18.6462530591744,15.0925679589057
"AAEL001928",0,0,0,0,0,0
"AAEL001929",0,0,0,1.06576227325613,0,0.943285497431605
"AAEL001930",22.1100451666363,29.5281563357643,23.1880924408824,76.3796295833558,54.3173458680297,49.0508458664435
"AAEL001931",1.47400301110909,5.60661196248689,5.28851231107843,20.9599913740372,17.8355464044277,13.6776397127583
"AAEL001932",1.7688036133309,3.36396717749213,2.03404319656863,9.94711455039052,3.24282661898685,4.71642748715803
"AAEL001934",0.884401806665451,0.373774130832459,1.22042591794118,0.710508182170751,0,0.943285497431605
"AAEL001935",4.12720843110544,9.71812740164394,9.35659870421569,25.9335486492324,17.0248397496809,19.3373526973479
"AAEL001936",0,0,0,0,0.810706654746712,1.41492824614741
