,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP012899,0,#VALUE!,NA,NA,NA,NA
AGAP012900,22.58915879,1.606685813,0.467613959,-3.435923549,0.000590538,0.003396863
AGAP012901,0,#VALUE!,NA,NA,NA,NA
AGAP012902,0,#VALUE!,NA,NA,NA,NA
AGAP012903,0,#VALUE!,NA,NA,NA,NA
AGAP012904,0,#VALUE!,NA,NA,NA,NA
AGAP012905,0.784495498,1.004990749,2.420925239,-0.415126718,0.678049141,NA
AGAP012906,0,#VALUE!,NA,NA,NA,NA
AGAP012907,0,#VALUE!,NA,NA,NA,NA
AGAP012908,0,#VALUE!,NA,NA,NA,NA
AGAP012909,0,#VALUE!,NA,NA,NA,NA
AGAP012910,0.860769556,0.309112358,2.182016374,-0.141663629,0.887345705,NA
AGAP012911,0,#VALUE!,NA,NA,NA,NA
AGAP012912,0,#VALUE!,NA,NA,NA,NA
AGAP012913,0,#VALUE!,NA,NA,NA,NA
AGAP012915,2.736014996,0.865127126,1.386470643,-0.623977962,0.532642058,0.753084261
AGAP012916,0.738196073,2.211485913,2.451929814,-0.901936875,0.367090402,NA
AGAP012917,0,#VALUE!,NA,NA,NA,NA
AGAP012918,0,#VALUE!,NA,NA,NA,NA
AGAP012919,0,#VALUE!,NA,NA,NA,NA
AGAP012921,0,#VALUE!,NA,NA,NA,NA
AGAP012922,0.126604418,-0.163970499,4.080472857,0.040184191,0.967946282,NA
AGAP012923,0,#VALUE!,NA,NA,NA,NA
AGAP012924,0,#VALUE!,NA,NA,NA,NA
AGAP012926,2.412029095,-1.428038874,1.339449484,1.066138658,0.286360967,0.531681966
