,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP000617,59.47304951,0.364791303,0.215133132,1.695653755,0.089951471,0.278881946
AGAP000618,107.2090331,0.460684811,0.196265757,2.347250069,0.018912557,0.089483931
AGAP000619,13.17095065,0.469175944,0.348321413,1.346962681,0.177992252,0.450142667
AGAP000620,1.747182123,0.258138877,0.953280406,0.27079008,0.78655249,0.934783108
AGAP000621,6.740362109,6.654001079,1.202918769,5.531546476,3.17E-08,8.16E-07
AGAP000623,11.20929787,0.810099001,0.372293954,2.17596604,0.0295578,0.125427449
AGAP000624,45.5983977,0.894411575,0.251846734,3.551412245,0.00038317,0.003661105
AGAP000625,18.28489534,-0.224707433,0.302039068,-0.743968103,0.456895772,0.769573344
AGAP000627,34.32646414,-0.109517491,0.23356714,-0.468890836,0.639147667,0.878380442
AGAP000630,12.25558693,-0.767080865,0.393665963,-1.948557754,0.051348261,0.188638585
AGAP000633,10.64740118,0.205211903,0.514630223,0.398756026,0.690072982,0.900703443
AGAP000634,3.170961623,0.301434278,0.702577626,0.429040532,0.667893728,0.892022988
AGAP000646,131.206556,-0.668104848,0.146842434,-4.549807779,5.37E-06,8.60E-05
AGAP000647,1081.840842,-8.804051403,0.940126304,-9.364753828,7.62E-21,8.47E-19
AGAP000649,1.204413954,0.351233348,1.084473098,0.323874653,0.746032935,0.921373411
AGAP000650,1.501498595,-0.207562213,0.990684513,-0.209513938,0.834047056,0.951436937
AGAP000651,1860.684501,0.434467904,0.160647209,2.704484612,0.006841044,0.04048793
AGAP000652,85.53482926,0.486439798,0.204656485,2.376859921,0.017460718,0.08399922
AGAP000653,17.73088662,0.581251775,0.327218255,1.776342752,0.075676441,0.248966093
AGAP000654,3815.564225,0.170621679,0.143129473,1.192079275,0.233230163,0.541166248
AGAP000655,1346.71579,0.298452079,0.168488669,1.771348066,0.076502839,0.250369624
AGAP000656,44.484614,-0.724052753,0.311175489,-2.326830934,0.019974265,0.093416642
AGAP000659,1.519084694,0.590538654,1.014694795,0.581986482,0.560575786,0.836453434
AGAP000660,8.809858897,-0.207098517,0.432221268,-0.479149297,0.631832422,0.874988415
AGAP000662,2.331261643,-0.715841961,1.088354389,-0.65772874,0.510712451,0.806951611
AGAP000663,103.0052785,-0.924136604,0.183179349,-5.044982476,4.54E-07,9.56E-06
AGAP000666,13.14944842,0.147775378,0.36612473,0.403620313,0.686491946,0.899627333
AGAP000669,7.726041639,0.748785293,0.445060032,1.682436615,0.092484206,0.28378659
AGAP000670,4.93116582,1.017351125,0.573439009,1.774122636,0.076042867,0.24969462
AGAP000671,2.087480312,0.608923613,0.838699928,0.726032747,0.467818695,0.779095468
AGAP000672,17.82216114,0.404494407,0.308093016,1.312897032,0.189217647,0.47092499
AGAP000678,1.698355741,-0.393124062,0.976986094,-0.402384501,0.687401075,0.899944129
AGAP000679,16.14648381,-0.044905382,0.373488121,-0.120232424,0.904299033,0.97358829
AGAP000680,2.654486744,0.259141208,0.751165558,0.344985477,0.730105289,0.915488776
AGAP000681,14.92490979,0.075084693,0.347009462,0.216376501,0.828694282,0.950212202
AGAP000682,1.402832574,-0.043480535,1.020919078,-0.0425896,0.966028686,0.991651262
AGAP000684,16.01580311,-0.211133648,0.31586019,-0.668440199,0.503852643,0.801348152
AGAP000689,242.1979674,-0.59650925,0.110348682,-5.405676234,6.46E-08,1.58E-06
AGAP000692,78958.92935,-9.392570884,0.496332149,-18.92396231,7.24E-80,7.13E-77
AGAP000693,11425.48032,-9.247061823,0.669496698,-13.81196031,2.16E-43,7.44E-41
AGAP000694,3196.575758,-8.232742674,0.759264524,-10.84304931,2.15E-27,3.62E-25
AGAP000695,17.41254693,-5.536012856,1.300646502,-4.256354703,2.08E-05,0.000285148
AGAP000698,7.27502143,1.546583859,0.513787621,3.010161778,0.002611086,0.01807816
AGAP000699,95.48183978,1.092168612,0.30905074,3.53394595,0.000409405,0.003864434
AGAP000700,18.20714758,0.683415378,0.370449486,1.844827443,0.065062644,0.224220388
AGAP000702,2.132732937,-0.164896752,0.847167375,-0.194644833,0.845671003,0.95439429
AGAP000703,6.576386703,-1.58652406,0.798567222,-1.986713224,0.046954186,0.177048377
AGAP000704,47.90082841,-0.273471792,0.214873531,-1.272710464,0.203120803,0.494277362
AGAP000705,82.86596292,0.323364724,0.279270286,1.15789162,0.246908268,0.558532323
AGAP000707,7.098771856,-0.201694221,0.495327943,-0.407193303,0.68386602,0.898749459
AGAP000708,1.448643706,-0.558835848,1.058168145,-0.528116303,0.597418616,0.855555145
AGAP000711,1.822482137,0.451119445,0.88840445,0.507786116,0.611603347,0.864983671
AGAP000713,58.4074604,-0.004316758,0.174223891,-0.024777074,0.980232777,0.995551173
AGAP000717,9.250057784,-0.036557222,0.410369174,-0.089083743,0.929015357,0.981722748
AGAP000718,11.3058789,3.214789919,0.910196935,3.531971815,0.000412473,0.00388718
AGAP000719,26.07513054,0.73776395,0.246440138,2.993684214,0.002756311,0.018950323
AGAP000720,67.50281398,0.006192812,0.291258513,0.021262251,0.983036456,0.996514814
AGAP000723,52.29296791,-0.384256953,0.210916918,-1.821840362,0.068479212,0.232070918
AGAP000724,21.18762282,-0.291522314,0.355054894,-0.821062658,0.411610579,0.73403709
AGAP000725,10.54717168,0.259793136,0.377942471,0.687388044,0.49183823,0.795017644
AGAP000726,30.82566966,-1.353700393,0.269335671,-5.0260717,5.01E-07,1.05E-05
AGAP000727,72.80196191,-4.352641316,0.383465327,-11.35080803,7.35E-30,1.49E-27
AGAP000728,19.47313315,0.340738331,0.481262202,0.708009751,0.478939202,0.787152136
AGAP000733,42.92427793,-0.392999974,0.217014747,-1.810936718,0.070150648,0.236021114
AGAP000735,23.97637092,0.893372516,0.300159197,2.976328973,0.002917217,0.019838807
AGAP000737,52.85641013,0.190972202,0.194334805,0.982696853,0.32575666,0.652619423
AGAP000738,25.67514311,-0.333099702,0.270648272,-1.230747564,0.218417293,0.520360951
AGAP000739,421.6901452,0.512083057,0.134260594,3.814097962,0.000136681,0.001499358
AGAP000740,4.793506856,0.299088175,0.552954593,0.540891022,0.588582699,0.849695351
AGAP000747,14.24909232,-0.12602383,0.363957284,-0.346259946,0.729147367,0.915488776
AGAP000749,113.7769866,0.10687653,0.344604791,0.310142322,0.75645273,0.925028647
AGAP000752,87.99955908,-0.001007429,0.155895056,-0.006462223,0.994843928,0.999099687
AGAP000754,4.987696761,0.194360085,0.54083803,0.359368377,0.719319528,0.913785246
AGAP000755,31.27477375,0.474659247,0.23828608,1.991972201,0.046374108,0.175489103
AGAP000757,2.79233567,-0.535998214,0.753692441,-0.711163049,0.476983204,0.786485709
AGAP000759,25.25275926,0.29938405,0.277216906,1.079963174,0.280158579,0.602297999
AGAP000760,3.524937252,0.629002107,0.657986908,0.955949273,0.339097863,0.664971585
AGAP000761,1.792366079,0.95813613,0.909202431,1.053820467,0.291965121,0.616166214
AGAP000763,9.579842807,-0.334941136,0.416020272,-0.805107728,0.420757517,0.741575826
AGAP000765,29.88412872,-0.618769564,0.26690949,-2.318274873,0.020434387,0.095052325
AGAP000767,353.6600774,-0.966500695,0.115025209,-8.402511932,4.37E-17,3.81E-15
AGAP000768,12.39271877,-0.294015761,0.405197834,-0.725610397,0.468077645,0.779095468
AGAP000769,47.56029338,-0.255992471,0.227040171,-1.127520607,0.259522433,0.575042499
AGAP000770,15.47769874,-0.468261842,0.338303892,-1.384145594,0.166313878,0.429114722
