,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP000273,10.40189753,0.327850276,0.658815945,-0.497635613,0.618740898,0.885555267
AGAP000274,67.99297552,0.079080936,0.288579655,-0.274035036,0.784057697,0.949640037
AGAP000275,6.955264842,-0.47609234,0.773169304,0.615767256,0.538048141,0.843102661
AGAP000277,0,#VALUE!,NA,NA,NA,NA
AGAP000278,0,#VALUE!,NA,NA,NA,NA
AGAP000279,0,#VALUE!,NA,NA,NA,NA
AGAP000280,0,#VALUE!,NA,NA,NA,NA
AGAP000281,81.87525981,0.25611822,0.251535498,-1.018218987,0.308573898,0.668771733
AGAP000283,9.474447771,-0.263273675,0.636144955,0.413857995,0.678978108,0.911006155
AGAP000284,0.551573604,-2.354726394,2.781207796,0.846656045,0.397186865,NA
AGAP000285,154.5171469,0.380607222,0.209804538,-1.814103861,0.069661737,0.265755809
AGAP000286,0.136644954,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000287,123.1340897,-0.125320015,0.215519227,0.581479511,0.560917323,0.855855378
AGAP000288,121.9546026,-1.115911993,0.228095967,4.892291638,9.97E-07,1.47E-05
AGAP000289,41.9842113,-0.959957825,0.376648543,2.548683234,0.010813047,0.064041912
AGAP000290,6.283909153,-0.579474528,0.819294909,0.707284424,0.479389743,0.807390653
AGAP000291,16.39748527,0.171125273,0.505381439,-0.33860617,0.734906434,0.937470275
AGAP000292,19.25005858,-0.082097883,0.473078838,0.173539538,0.862227352,0.97193241
AGAP000293,0,#VALUE!,NA,NA,NA,NA
AGAP000294,0,#VALUE!,NA,NA,NA,NA
AGAP000295,123.0588345,0.502524119,0.216783761,-2.318089309,0.020444468,0.107105532
AGAP000296,12918.3343,0.582007892,0.142415689,-4.086683803,4.38E-05,0.00049639
AGAP000297,100.293372,0.405686622,0.235201074,-1.724850212,0.08455447,0.306483151
AGAP000298,0,#VALUE!,NA,NA,NA,NA
AGAP000299,124.0184761,0.451006265,0.228906447,-1.970264581,0.048808055,0.2047837
AGAP000300,14.99398575,0.140275261,0.514092646,-0.272859886,0.784960923,0.949640037
AGAP000301,10.69987073,-1.275585813,0.663227374,1.923300911,0.05444227,0.222014698
AGAP000303,0.485146465,-0.404608033,2.791696247,0.144932685,0.88476402,NA
